State,State_ID,District,District_ID,Market_ID,Mandi_Name
Andaman and Nicobar,1,Nicobar,1,3365,Perka Vegetable Market
Andaman and Nicobar,1,North and Middle Andaman ,2,3367,Diglipur Vegetable Market (Subhashgram)
Andaman and Nicobar,1,North and Middle Andaman ,2,3366,Mayabander Vegetable Market
Andaman and Nicobar,1,South Andaman,3,345,Bathubasti Vegetable Market
Andhra Pradesh,2,Polavaram,719,4771,Rampachodvaram APMC
Andhra Pradesh,2,Dr.B.R.A.Konaseema,720,831,Alamuru APMC
Andhra Pradesh,2,Dr.B.R.A.Konaseema,720,835,Ambajipeta APMC
Andhra Pradesh,2,Dr.B.R.A.Konaseema,720,955,Mummidivaram APMC
Andhra Pradesh,2,Dr.B.R.A.Konaseema,720,960,Nagaram APMC
Andhra Pradesh,2,Dr.B.R.A.Konaseema,720,1007,Ramachandrapuram APMC
Andhra Pradesh,2,Dr.B.R.A.Konaseema,720,925,Ravulapalem (Kothapeta APMC)
Andhra Pradesh,2,Dr.B.R.A.Konaseema,720,1010,Razole APMC
Andhra Pradesh,2,Kakinada,721,1998,Jaggampet APMC
Andhra Pradesh,2,Kakinada,721,904,Kakinada (Urban) APMC
Andhra Pradesh,2,Kakinada,721,3127,Karapa APMC
Andhra Pradesh,2,Kakinada,721,352,Peddapuram APMC
Andhra Pradesh,2,Kakinada,721,992,Pithapuram APMC
Andhra Pradesh,2,Kakinada,721,1999,Prattipadu APMC
Andhra Pradesh,2,Kakinada,721,3396,Samalkot APMC
Andhra Pradesh,2,Kakinada,721,2811,Sampara (Kakinada Rural) APMC
Andhra Pradesh,2,Kakinada,721,1040,Tuni APMC
Andhra Pradesh,2,NTR,722,897,Jaggayyapeta APMC
Andhra Pradesh,2,NTR,722,910,Kanchekacherla APMC
Andhra Pradesh,2,NTR,722,957,Mylavaram APMC
Andhra Pradesh,2,NTR,722,965,Nandigama APMC
Andhra Pradesh,2,NTR,722,1039,Tiruvuru APMC
Andhra Pradesh,2,NTR,722,1049,Vijayawada APMC
Andhra Pradesh,2,Markapuram,723,864,Cumbum APMC
Andhra Pradesh,2,Markapuram,723,880,Giddalur APMC
Andhra Pradesh,2,Markapuram,723,912,Kanigiri APMC
Andhra Pradesh,2,Markapuram,723,948,Markapur APMC
Andhra Pradesh,2,Markapuram,723,993,Podili APMC
Andhra Pradesh,2,Markapuram,723,4797,Yerragondapalem APMC
Andhra Pradesh,2,Eluru,724,849,Bhimadole APMC
Andhra Pradesh,2,Eluru,724,860,Chintalapudi APMC
Andhra Pradesh,2,Eluru,724,3012,Denduluru APMC
Andhra Pradesh,2,Eluru,724,872,Eluru APMC
Andhra Pradesh,2,Eluru,724,354,Kaikaluru APMC
Andhra Pradesh,2,Eluru,724,2000,Kalidindi APMC
Andhra Pradesh,2,Eluru,724,975,Nuzvid APMC
Andhra Pradesh,2,Eluru,724,994,Polavaram APMC
Andhra Pradesh,2,Eluru,724,1042,Ungatur APMC
Andhra Pradesh,2,Parvathipuram Manyam,725,932,Kurupam APMC
Andhra Pradesh,2,Parvathipuram Manyam,725,979,Palakonda APMC
Andhra Pradesh,2,Parvathipuram Manyam,725,984,Parvathipuram APMC
Andhra Pradesh,2,Parvathipuram Manyam,725,1012,Saluru APMC
Andhra Pradesh,2,Ananthapuramu,4,837,Anantapur APMC
Andhra Pradesh,2,Ananthapuramu,4,882,Gooti APMC
Andhra Pradesh,2,Ananthapuramu,4,885,Guntakal APMC
Andhra Pradesh,2,Ananthapuramu,4,905,Kalyandurg APMC
Andhra Pradesh,2,Ananthapuramu,4,1009,RAYADURG APMC
Andhra Pradesh,2,Ananthapuramu,4,4773,Rapthadu APMC
Andhra Pradesh,2,Ananthapuramu,4,4782,Singanamala APMC
Andhra Pradesh,2,Ananthapuramu,4,1027,Tadipatri APMC
Andhra Pradesh,2,Ananthapuramu,4,1043,Urvakonda APMC
Andhra Pradesh,2,YSR Kadapa,6,362,Badvel APMC
Andhra Pradesh,2,YSR Kadapa,6,900,Jammalamadugu APMC
Andhra Pradesh,2,YSR Kadapa,6,1,Kadapa
Andhra Pradesh,2,YSR Kadapa,6,908,Kamalapuram APMC
Andhra Pradesh,2,YSR Kadapa,6,956,Mydukur APMC
Andhra Pradesh,2,YSR Kadapa,6,997,Proddatur APMC
Andhra Pradesh,2,YSR Kadapa,6,998,Pulivendala APMC
Andhra Pradesh,2,YSR Kadapa,6,1002,Rajampet APMC
Andhra Pradesh,2,YSR Kadapa,6,1990,Siddavatam APMC
Andhra Pradesh,2,YSR Kadapa,6,4781,Simhadhripuram APMC
Andhra Pradesh,2,YSR Kadapa,6,4798,Yerraguntla APMC
Andhra Pradesh,2,SPSR Nellore,11,360,Atmakur (SPSR Nellore District) APMC
Andhra Pradesh,2,SPSR Nellore,11,884,Gudur APMC
Andhra Pradesh,2,SPSR Nellore,11,914,Kavali APMC
Andhra Pradesh,2,SPSR Nellore,11,926,Kovur APMC
Andhra Pradesh,2,SPSR Nellore,11,973,Nellore APMC
Andhra Pradesh,2,SPSR Nellore,11,1008,Rapur APMC
Andhra Pradesh,2,SPSR Nellore,11,4779,Sarvepalli APMC
Andhra Pradesh,2,SPSR Nellore,11,1041,Udayagiri APMC
Andhra Pradesh,2,Chittor,5,843,Bangarupalyam APMC
Andhra Pradesh,2,Chittor,5,857,Chittoor APMC
Andhra Pradesh,2,Chittor,5,930,Kuppam APMC
Andhra Pradesh,2,Chittor,5,958,Nagari APMC
Andhra Pradesh,2,Chittor,5,361,Palamaner APMC
Andhra Pradesh,2,Chittor,5,4761,Penumuru APMC
Andhra Pradesh,2,Chittor,5,3446,Rompicherla APMC
Andhra Pradesh,2,Chittor,5,4776,S.R.Puram APMC
Andhra Pradesh,2,Chittor,5,1181,V. Kota Sub-yard of AMC Palamaneru
Andhra Pradesh,2,East Godavari,7,839,Anaparthy APMC
Andhra Pradesh,2,East Godavari,7,883,Gopalapuram APMC
Andhra Pradesh,2,East Godavari,7,927,Kovvur APMC
Andhra Pradesh,2,East Godavari,7,3369,Mandapeta APMC
Andhra Pradesh,2,East Godavari,7,1165,Nidadavolu APMC
Andhra Pradesh,2,East Godavari,7,1003,Rajahmundry APMC
Andhra Pradesh,2,East Godavari,7,4768,Rajanagaram APMC
Andhra Pradesh,2,Guntur,8,1060,Duggirala APMC
Andhra Pradesh,2,Guntur,8,886,Guntur APMC
Andhra Pradesh,2,Guntur,8,947,Mangalagiri APMC
Andhra Pradesh,2,Guntur,8,4762,Phirangipuram APMC
Andhra Pradesh,2,Guntur,8,996,Ponnur APMC
Andhra Pradesh,2,Guntur,8,4763,Prathipadu APMC
Andhra Pradesh,2,Guntur,8,1029,Tadikonda APMC
Andhra Pradesh,2,Guntur,8,1033,Tenali APMC
Andhra Pradesh,2,Krishna,9,870,Divi (HQ-Avanigadda) APMC
Andhra Pradesh,2,Krishna,9,878,Gannavaram APMC
Andhra Pradesh,2,Krishna,9,4709,Ghantsala (HQ-Kodali) APMC
Andhra Pradesh,2,Krishna,9,355,Gudiwada APMC
Andhra Pradesh,2,Krishna,9,4712,Gudlavalleru APMC
Andhra Pradesh,2,Krishna,9,935,Machilipatnam APMC
Andhra Pradesh,2,Krishna,9,944,Malleswaram (HQ-Bantumili) APMC
Andhra Pradesh,2,Krishna,9,953,Movva (HQ-Kuchipudi) APMC
Andhra Pradesh,2,Krishna,9,982,Pamarru APMC
Andhra Pradesh,2,Krishna,9,4760,Pedana APMC
Andhra Pradesh,2,Krishna,9,3148,Penamaluru (HQ-Kankipadu) APMC
Andhra Pradesh,2,Krishna,9,1053,Vuyyur APMC
Andhra Pradesh,2,Kurnool,10,828,Adoni APMC
Andhra Pradesh,2,Kurnool,10,833,Alur APMC
Andhra Pradesh,2,Kurnool,10,4728,Kodumur APMC
Andhra Pradesh,2,Kurnool,10,931,Kurnool APMC
Andhra Pradesh,2,Kurnool,10,4740,Mantralayam APMC
Andhra Pradesh,2,Kurnool,10,987,Pattikonda APMC
Andhra Pradesh,2,Kurnool,10,1059,Yemmiganur APMC
Andhra Pradesh,2,Prakasam,12,826,Addanki APMC
Andhra Pradesh,2,Prakasam,12,358,Darsi APMC
Andhra Pradesh,2,Prakasam,12,911,Kandukur APMC
Andhra Pradesh,2,Prakasam,12,920,Kondapi APMC
Andhra Pradesh,2,Prakasam,12,937,Maddipadu APMC
Andhra Pradesh,2,Prakasam,12,976,Ongole APMC
Andhra Pradesh,2,Prakasam,12,1013,Santhamaguluru APMC
Andhra Pradesh,2,Srikakulam,13,836,Amadalavalasa APMC
Andhra Pradesh,2,Srikakulam,13,4706,Etcherla APMC
Andhra Pradesh,2,Srikakulam,13,889,Hiramandalam APMC
Andhra Pradesh,2,Srikakulam,13,894,Ichapuram APMC
Andhra Pradesh,2,Srikakulam,13,4717,Jalumuru APMC
Andhra Pradesh,2,Srikakulam,13,909,Kanchili APMC
Andhra Pradesh,2,Srikakulam,13,923,Kothabommali APMC
Andhra Pradesh,2,Srikakulam,13,351,Narasannapet APMC
Andhra Pradesh,2,Srikakulam,13,4754,Palasa APMC
Andhra Pradesh,2,Srikakulam,13,988,Pathapatnam APMC
Andhra Pradesh,2,Srikakulam,13,995,Ponduru APMC
Andhra Pradesh,2,Srikakulam,13,1023,Srikakulam APMC
Andhra Pradesh,2,Vijayanagaram,14,852,Bobbili APMC
Andhra Pradesh,2,Vijayanagaram,14,855,Chipurupalli APMC
Andhra Pradesh,2,Vijayanagaram,14,874,Gajapathinagaram APMC
Andhra Pradesh,2,Vijayanagaram,14,924,Kothavalasa APMC
Andhra Pradesh,2,Vijayanagaram,14,4741,Merakamudidam APMC
Andhra Pradesh,2,Vijayanagaram,14,1000,Pusapatirega APMC
Andhra Pradesh,2,Vijayanagaram,14,1004,Rajam APMC
Andhra Pradesh,2,Vijayanagaram,14,18,Vijayanagaram APMC
Andhra Pradesh,2,Visakhapatnam,15,847,Bhimunipatnam APMC
Andhra Pradesh,2,Visakhapatnam,15,2003,Pendurthi APMC
Andhra Pradesh,2,Visakhapatnam,15,838,Visakhapatnam APMC
Andhra Pradesh,2,West Godavari,16,825,Achanta APMC
Andhra Pradesh,2,West Godavari,16,829,Akiveedu APMC
Andhra Pradesh,2,West Godavari,16,842,Attili APMC
Andhra Pradesh,2,West Godavari,16,848,Bhimavaram APMC
Andhra Pradesh,2,West Godavari,16,972,Narsapuram APMC
Andhra Pradesh,2,West Godavari,16,980,Palakole APMC
Andhra Pradesh,2,West Godavari,16,353,Penugonda APMC
Andhra Pradesh,2,West Godavari,16,1028,Tadepalligudem APMC
Andhra Pradesh,2,West Godavari,16,1031,Tanuku APMC
Andhra Pradesh,2,West Godavari,16,2263,Undi APMC
Andhra Pradesh,2,Annamayya,709,4687,B.Kothakota H/Q Angallu
Andhra Pradesh,2,Annamayya,709,4909,Guramkonda Sub-yard of AMC Valmikipuram
Andhra Pradesh,2,Annamayya,709,3014,Kalikiri APMC
Andhra Pradesh,2,Annamayya,709,933,Lakkireddipally APMC
Andhra Pradesh,2,Annamayya,709,938,Madanapalli APMC
Andhra Pradesh,2,Annamayya,709,1987,Mulakalacheruvu APMC
Andhra Pradesh,2,Annamayya,709,990,Piler APMC
Andhra Pradesh,2,Annamayya,709,999,Punganur APMC
Andhra Pradesh,2,Annamayya,709,363,Rayachoti APMC
Andhra Pradesh,2,Annamayya,709,1022,Somala APMC
Andhra Pradesh,2,Annamayya,709,4790,Valmikipuram APMC
Andhra Pradesh,2,Tirupathi,711,4690,B.N.Kandriga APMC
Andhra Pradesh,2,Tirupathi,711,4698,Chandragiri APMC
Andhra Pradesh,2,Tirupathi,711,1988,Nagalapuram APMC
Andhra Pradesh,2,Tirupathi,711,961,Naidupet APMC
Andhra Pradesh,2,Tirupathi,711,978,Pakala APMC
Andhra Pradesh,2,Tirupathi,711,1001,Puttur APMC
Andhra Pradesh,2,Tirupathi,711,916,Railway Koduru APMC
Andhra Pradesh,2,Tirupathi,711,1024,Srikalahasti APMC
Andhra Pradesh,2,Tirupathi,711,1025,Sullurpet APMC
Andhra Pradesh,2,Tirupathi,711,4783,Thiruchanur APMC
Andhra Pradesh,2,Tirupathi,711,1045,Vakadu APMC
Andhra Pradesh,2,Tirupathi,711,1047,Venkatagiri APMC
Andhra Pradesh,2,Palnadu,712,357,Chilakaluripet APMC
Andhra Pradesh,2,Palnadu,712,4703,Durgi APMC
Andhra Pradesh,2,Palnadu,712,4713,Gurazala APMC
Andhra Pradesh,2,Palnadu,712,895,Ipur APMC
Andhra Pradesh,2,Palnadu,712,928,Krosuru APMC
Andhra Pradesh,2,Palnadu,712,936,Macharla APMC
Andhra Pradesh,2,Palnadu,712,356,Narasaraopet APMC
Andhra Pradesh,2,Palnadu,712,2001,Pidugurala APMC
Andhra Pradesh,2,Palnadu,712,4770,Rajupalem APMC
Andhra Pradesh,2,Palnadu,712,4775,Rompicherla APMC
Andhra Pradesh,2,Palnadu,712,1018,Sattenapalli APMC
Andhra Pradesh,2,Palnadu,712,1050,Vinukonda APMC
Andhra Pradesh,2,Sri Sathya Sai,713,365,Dharmavaram APMC
Andhra Pradesh,2,Sri Sathya Sai,713,4710,Gorantla  APMC
Andhra Pradesh,2,Sri Sathya Sai,713,888,Hindupur APMC
Andhra Pradesh,2,Sri Sathya Sai,713,902,Kadiri APMC
Andhra Pradesh,2,Sri Sathya Sai,713,939,Madakasira APMC
Andhra Pradesh,2,Sri Sathya Sai,713,364,Penukonda APMC
Andhra Pradesh,2,Sri Sathya Sai,713,4764,Puttaparthi  APMC
Andhra Pradesh,2,Sri Sathya Sai,713,2812,Tenakallu APMC
Andhra Pradesh,2,Nandyal,715,366,Allagadda APMC
Andhra Pradesh,2,Nandyal,715,841,Atmakur (Nandyal District) APMC
Andhra Pradesh,2,Nandyal,715,844,Banaganapalli APMC
Andhra Pradesh,2,Nandyal,715,869,Dhone APMC
Andhra Pradesh,2,Nandyal,715,918,Koilkunta APMC
Andhra Pradesh,2,Nandyal,715,367,Nandikotkur APMC
Andhra Pradesh,2,Nandyal,715,964,Nandyal APMC
Andhra Pradesh,2,Nandyal,715,4755,Panyam APMC
Andhra Pradesh,2,Bapatla,716,845,Bapatla APMC
Andhra Pradesh,2,Bapatla,716,861,Chirala APMC
Andhra Pradesh,2,Bapatla,716,3013,Kuchinapudi APMC
Andhra Pradesh,2,Bapatla,716,983,Parchur APMC
Andhra Pradesh,2,Bapatla,716,1011,Repalli APMC
Andhra Pradesh,2,Bapatla,716,4794,Vemuru APMC
Andhra Pradesh,2,Alluri Sitharama Raju,710,4688,Araku Valley APMC
Andhra Pradesh,2,Alluri Sitharama Raju,710,859,Chintapally APMC
Andhra Pradesh,2,Alluri Sitharama Raju,710,977,Paderu APMC
Andhra Pradesh,2,Anakapally,714,1609,Anakapally APMC
Andhra Pradesh,2,Anakapally,714,863,Chodavaram APMC
Andhra Pradesh,2,Anakapally,714,4738,Madugula APMC
Andhra Pradesh,2,Anakapally,714,969,Narsipatnam APMC
Andhra Pradesh,2,Anakapally,714,4758,Payakaraopeta APMC
Andhra Pradesh,2,Anakapally,714,1058,Yellamanchili APMC
Arunachal Pradesh,3,Changlang,17,1691,Miao APMC
Arunachal Pradesh,3,East Kameng,18,2530,Seppa APMC
Arunachal Pradesh,3,East Siang,19,347,Pasighat APMC
Arunachal Pradesh,3,Lohit,21,2533,Anjaw APMC
Arunachal Pradesh,3,Lohit,21,379,Tezu APMC
Arunachal Pradesh,3,Lower Dibang Valley,22,1092,Roing APMC
Arunachal Pradesh,3,Lower Subansiri,23,1093,Ziro APMC
Arunachal Pradesh,3,Papum Pore,24,2532,Kurung Kumey APMC
Arunachal Pradesh,3,Papum Pore,24,20,Naharlagun APMC
Arunachal Pradesh,3,Tawang,25,380,Tawang APMC
Arunachal Pradesh,3,Tirap,26,1690,Khonsa APMC
Arunachal Pradesh,3,Upper Siang,27,2531,Yingkiong APMC
Arunachal Pradesh,3,Upper Subansiri,28,1693,Daporijo APMC
Arunachal Pradesh,3,West Kameng,29,1689,Bomdila APMC
Arunachal Pradesh,3,West Siang,30,1692,Along APMC
Assam,4,Hojai,717,4843,"Gandhimaidan SMY, Hojai"
Assam,4,Barpeta,31,385,Baharihat APMC
Assam,4,Barpeta,31,4295,Barpeta Road APMC
Assam,4,Barpeta,31,381,Howly APMC
Assam,4,Barpeta,31,4294,Mandia APMC
Assam,4,Cachar,33,4241,Fatakbazar APMC
Assam,4,Cachar,33,4243,Gobindapur APMC
Assam,4,Cachar,33,4244,Kashipur APMC
Assam,4,Cachar,33,4245,Koroikandi APMC
Assam,4,Cachar,33,4246,Sonabarighat APMC
Assam,4,Darrang,34,4247,Balugaon APMC
Assam,4,Darrang,34,4248,Banglagarh APMC
Assam,4,Darrang,34,4249,Besimari APMC
Assam,4,Darrang,34,21,Kharupetia APMC
Assam,4,Darrang,34,4250,Tangni APMC
Assam,4,Dhubri,36,4253,Bilasipara APMC
Assam,4,Dhubri,36,4254,Chapar APMC
Assam,4,Dhubri,36,4255,Dhubri APMC
Assam,4,Dhubri,36,22,Gauripur Jute/Pineapple Market
Assam,4,Goalpara,38,4256,Darangiri Banana Market APMC
Assam,4,Goalpara,38,4257,Jaleswar APMC
Assam,4,Goalpara,38,4258,Krishnai APMC
Assam,4,Goalpara,38,4259,Lakhipur APMC
Assam,4,Goalpara,38,4261,Simlitola APMC
Assam,4,Goalpara,38,4260,Sonari APMC
Assam,4,Golaghat,39,4262,Dergaon APMC
Assam,4,Golaghat,39,386,Golaghat APMC
Assam,4,Golaghat,39,4263,Gomariguri APMC
Assam,4,Golaghat,39,4264,Sarupathar APMC
Assam,4,Jorhat,41,387,Jorhat APMC
Assam,4,Jorhat,41,4267,Mariani APMC
Assam,4,Jorhat,41,4268,Titabor APMC
Assam,4,Kamrup,42,4265,Brahmaputra Private Market APMC
Assam,4,Kamrup,42,4835,Fancy Bazaar APMC
Assam,4,Kamrup,42,3668,Pamohi(Garchuk) APMC
Assam,4,Kamrup,42,4266,Sontoli APMC
Assam,4,Karbi Anglong,43,4269,Diphu APMC
Assam,4,Karbi Anglong,43,4270,Manja APMC
Assam,4,Karbi Anglong,43,4271,Sariahjan APMC
Assam,4,Karimganj,44,4917,Santar Bazaar APMC
Assam,4,Kokrajhar,45,4272,Balajan Tiniali APMC
Assam,4,Kokrajhar,45,4273,Dotma Bazar APMC
Assam,4,Kokrajhar,45,4274,Gossaigaon APMC
Assam,4,Kokrajhar,45,4276,Saraibil APMC
Assam,4,Kokrajhar,45,4275,Serfanguri APMC
Assam,4,Lakhimpur,46,4285,Anand Bazar APMC
Assam,4,Lakhimpur,46,4286,Baginadi APMC
Assam,4,Lakhimpur,46,4287,Ghilamara APMC
Assam,4,Lakhimpur,46,4288,Gogamukh APMC
Assam,4,Lakhimpur,46,4289,Kakoi Weekly Market APMC
Assam,4,Lakhimpur,46,1708,North Lakhimpur APMC
Assam,4,Morigaon,48,4277,Boralimari APMC
Assam,4,Morigaon,48,4278,Burhagaon APMC
Assam,4,Morigaon,48,4279,Jagiroad Dry Fish Market APMC
Assam,4,Morigaon,48,3667,Kushtoli APMC
Assam,4,Morigaon,48,4280,Laharighat APMC
Assam,4,Morigaon,48,4281,Moirabari APMC
Assam,4,Nagaon,49,4251,Ambagan APMC
Assam,4,Nagaon,49,382,Dhing APMC
Assam,4,Nagaon,49,4834,Doomdumia APMC
Assam,4,Nagaon,49,4252,Haibargaon APMC
Assam,4,Nalbari,50,4282,Dhamdhama APMC
Assam,4,Nalbari,50,4283,Kumrikata APMC
Assam,4,Nalbari,50,4284,Mukalmua APMC
Assam,4,Nalbari,50,1711,Nalbari APMC
Assam,4,Sibsagar,52,4290,Moran APMC
Assam,4,Sibsagar,52,4291,Simalguri APMC
Assam,4,Sibsagar,52,1710,Sivasagar APMC
Assam,4,Sibsagar,52,4292,Sonari APMC
Assam,4,Sonitpur,53,4293,Bindukuri APMC
Assam,4,Sonitpur,53,4912,Biswanath Chairaili APMC
Assam,4,Sonitpur,53,1707,Dhekiajuli APMC
Assam,4,Tinsukia,54,384,Tinsukia Market
Bihar,5,Araria,55,778,Arreria APMC
Bihar,5,Araria,55,1484,Forbesganj APMC
Bihar,5,Araria,55,3921,Raniganj APMC
Bihar,5,Arwal,56,1479,Arwal APMC
Bihar,5,Aurangabad,57,3923,Amba APMC
Bihar,5,Aurangabad,57,394,Aurangabad APMC
Bihar,5,Aurangabad,57,3922,Daunagar APMC
Bihar,5,Banka,58,3925,Amarpur APMC
Bihar,5,Banka,58,1493,Barahat APMC
Bihar,5,Banka,58,3924,Rajaun APMC
Bihar,5,Begusarai,59,3926,Balliah APMC
Bihar,5,Begusarai,59,24,Begusarai APMC
Bihar,5,Begusarai,59,1491,Teghra APMC
Bihar,5,Bhagalpur,60,25,Bhagalpur APMC
Bihar,5,Bhagalpur,60,3927,Bihpur APMC
Bihar,5,Bhagalpur,60,1489,Kahalgaon APMC
Bihar,5,Bhagalpur,60,3928,Naugachiya APMC
Bihar,5,Bhojpur,61,392,Aarah APMC
Bihar,5,Bhojpur,61,3929,Bihiya APMC
Bihar,5,Bhojpur,61,3930,Piro APMC
Bihar,5,Buxar,62,3932,Brahmpur APMC
Bihar,5,Buxar,62,393,Buxur APMC
Bihar,5,Buxar,62,3931,Dumarao APMC
Bihar,5,Chhapra,63,26,Chhapra APMC
Bihar,5,Darbhanga,64,3934,Bahadurpur (Ekmi Ghat) APMC
Bihar,5,Darbhanga,64,3933,Benipir APMC
Bihar,5,Darbhanga,64,1501,Biraul APMC
Bihar,5,Darbhanga,64,27,Darbhanga APMC
Bihar,5,East Champaran/ Motihari,65,1499,Chakia APMC
Bihar,5,East Champaran/ Motihari,65,3942,Madhuban APMC
Bihar,5,East Champaran/ Motihari,65,402,Motihari APMC
Bihar,5,East Champaran/ Motihari,65,3943,Raxaul APMC
Bihar,5,Gaya,66,32,Gaya APMC
Bihar,5,Gaya,66,3935,Tekari APMC
Bihar,5,Gopalgang,67,1482,Gopalganj APMC
Bihar,5,Jamui,68,1494,Jamui APMC
Bihar,5,Jamui,68,3936,Sikandara APMC
Bihar,5,Jehanabad,69,1478,Jehanabad APMC
Bihar,5,Kaimur/Bhabhua,70,3941,Kaimur APMC
Bihar,5,Kaimur/Bhabhua,70,1480,Mohana APMC
Bihar,5,Kaithar,71,3938,Barari APMC
Bihar,5,Kaithar,71,1487,Barsoi APMC
Bihar,5,Kaithar,71,3937,"Gerabari, Korha Block APMC"
Bihar,5,Kaithar,71,34,Katihar APMC
Bihar,5,Khagaria,72,403,Khagaria APMC
Bihar,5,Khagaria,72,3939,Mansi Mandi APMC
Bihar,5,Kishanganj,73,1486,Bahadurganj APMC
Bihar,5,Kishanganj,73,398,Kishanganj APMC
Bihar,5,Kishanganj,73,1500,Thakurganj APMC
Bihar,5,Luckeesarai,74,1490,Lakhisarai APMC
Bihar,5,Luckeesarai,74,3940,Surjyagarha APMC
Bihar,5,Madhepura,75,1605,Bihariganj APMC
Bihar,5,Madhepura,75,3944,Murliganj APMC
Bihar,5,Madhepura,75,1496,Singheswarsthan APMC
Bihar,5,Madhubani,76,3945,Benipatti APMC
Bihar,5,Madhubani,76,1498,Jahajharpur APMC
Bihar,5,Madhubani,76,1497,Jainagar APMC
Bihar,5,Madhubani,76,35,Madhubani APMC
Bihar,5,Munghair,77,399,Munghair APMC
Bihar,5,Muzaffarpur,78,3946,Bhagwanpur Mandi APMC
Bihar,5,Muzaffarpur,78,36,Muzaffarpur APMC
Bihar,5,Nalanda,79,390,Biharsharif APMC
Bihar,5,Nalanda,79,3947,Harnaut APMC
Bihar,5,Nawada,80,1096,Nawada APMC
Bihar,5,Nawada,80,3948,Rajauli APMC
Bihar,5,Patna,81,391,Bihta APMC
Bihar,5,Patna,81,389,Danapur APMC
Bihar,5,Patna,81,1477,Mokama APMC
Bihar,5,Patna,81,37,Patna (Musallahpur) APMC
Bihar,5,Patna,81,38,Patna City APMC
Bihar,5,Purnea,82,3949,Bhawanipur APMC
Bihar,5,Purnea,82,39,Gulabbagh APMC
Bihar,5,Purnea,82,1485,Kaswa APMC
Bihar,5,Rohtas,83,3952,Dehri APMC
Bihar,5,Rohtas,83,3951,Kochas (Balthari) APMC
Bihar,5,Rohtas,83,1481,Natwar APMC
Bihar,5,Rohtas,83,776,Nokha APMC
Bihar,5,Rohtas,83,41,Sasaram APMC
Bihar,5,Rohtas,83,3950,Vikramganj APMC
Bihar,5,Saharsa,84,400,Saharsa APMC
Bihar,5,Samastipur,85,396,Saidpurhat APMC
Bihar,5,Samastipur,85,395,Samastipur APMC
Bihar,5,Samastipur,85,3953,Tajpur APMC
Bihar,5,Saran,86,3954,Sonpur APMC
Bihar,5,Sheikhpura,87,3955,Barbigha APMC
Bihar,5,Sheikhpura,87,1492,Shekhpura APMC
Bihar,5,Sheohar,88,3956,Sheohar APMC
Bihar,5,Sitamarhi,89,397,Sitamarhi APMC
Bihar,5,Siwan,90,3957,Maharjganj APMC
Bihar,5,Siwan,90,42,Siwan APMC
Bihar,5,Supaul,91,1488,Birpur APMC
Bihar,5,Supaul,91,1495,Supaul APMC
Bihar,5,Supaul,91,3958,Triveniganj APMC
Bihar,5,Vaishali,92,401,Hajipur APMC
Bihar,5,Vaishali,92,3960,"Jaitipir Mandi, Lalganj block APMC"
Bihar,5,Vaishali,92,3961,"Parsoniya Mandi, Mahua block APMC"
Bihar,5,West Chambaran,93,777,Bettiah APMC
Bihar,5,West Chambaran,93,1483,Narkatiaganj APMC
Bihar,5,West Chambaran,93,3959,Ramnagar APMC
Chandigarh,6,Chandigarh,94,43,Chandigarh (Grain/F&V) APMC
Chattisgarh,7,Janjgeer-Champa,107,2067,Akaltara APMC
Chattisgarh,7,Janjgeer-Champa,107,3225,Baloda(Janjgir Campus) APMC
Chattisgarh,7,Janjgeer-Champa,107,3231,Birra APMC
Chattisgarh,7,Janjgeer-Champa,107,2380,Champa APMC
Chattisgarh,7,Janjgeer-Champa,107,412,Naila APMC
Chattisgarh,7,Janjgeer-Champa,107,3226,Rahod APMC
Chattisgarh,7,Janjgeer-Champa,107,3224,Shivrinarayanpur APMC
Chattisgarh,7,Koriya,114,2392,Baikunthpur APMC
Chattisgarh,7,Gourela Pendra Marwahi,740,2379,Pendraroad APMC
Chattisgarh,7,Khairagarh Chhuikhadan Gandai,741,2373,Gandai APMC
Chattisgarh,7,Khairagarh Chhuikhadan Gandai,741,2063,Kheragarh APMC
Chattisgarh,7,Manendragarh Chirmiri Bhartpur,742,2393,Manendragarh APMC
Chattisgarh,7,Mohla Manpur Ambagarh Chouki,743,3211,Ambagarh Chowki APMC
Chattisgarh,7,Mohla Manpur Ambagarh Chouki,743,2062,Bandhabazar APMC
Chattisgarh,7,Sakti,744,2381,Amandula APMC
Chattisgarh,7,Sakti,744,3228,Baradwar APMC
Chattisgarh,7,Sakti,744,3227,Chandrapur APMC
Chattisgarh,7,Sakti,744,3229,Hasoad APMC
Chattisgarh,7,Sakti,744,2382,Jaijaipur APMC
Chattisgarh,7,Sakti,744,3230,Kotmi APMC
Chattisgarh,7,Sakti,744,413,Sakti APMC
Chattisgarh,7,Sarangarh Bilaigarh,745,2383,Baramkela APMC
Chattisgarh,7,Sarangarh Bilaigarh,745,2370,Bhatgaon APMC
Chattisgarh,7,Sarangarh Bilaigarh,745,3236,Kedar APMC
Chattisgarh,7,Sarangarh Bilaigarh,745,2069,Sarangarh APMC
Chattisgarh,7,Sarangarh Bilaigarh,745,3235,Sariya APMC
Chattisgarh,7,Sarangarh Bilaigarh,745,3172,Sarsiwan APMC
Chattisgarh,7,Balod,95,407,Balod APMC
Chattisgarh,7,Balod,95,3203,Dondi APMC
Chattisgarh,7,Balod,95,3202,Dondilohara APMC
Chattisgarh,7,Balod,95,3204,Gurur APMC
